+ ctest --output-on-failure -L main
Test project /home/zjy/ws/llama.cpp/llama.cpp_ci/arthw-llama.cpp/build-ci-release
      Start  1: test-tokenizer-0-llama-spm
 1/22 Test  #1: test-tokenizer-0-llama-spm .......   Passed    0.05 sec
      Start  2: test-tokenizer-0-llama-bpe
 2/22 Test  #2: test-tokenizer-0-llama-bpe .......   Passed    0.32 sec
      Start  3: test-tokenizer-0-phi-3
 3/22 Test  #3: test-tokenizer-0-phi-3 ...........   Passed    0.05 sec
      Start  4: test-tokenizer-0-falcon
 4/22 Test  #4: test-tokenizer-0-falcon ..........   Passed    0.12 sec
      Start  5: test-tokenizer-0-bert-bge
 5/22 Test  #5: test-tokenizer-0-bert-bge ........   Passed    0.04 sec
      Start  6: test-tokenizer-0-starcoder
 6/22 Test  #6: test-tokenizer-0-starcoder .......   Passed    0.10 sec
      Start  7: test-tokenizer-0-gpt-2
 7/22 Test  #7: test-tokenizer-0-gpt-2 ...........   Passed    0.09 sec
      Start  8: test-tokenizer-0-refact
 8/22 Test  #8: test-tokenizer-0-refact ..........   Passed    0.09 sec
      Start  9: test-tokenizer-0-command-r
 9/22 Test  #9: test-tokenizer-0-command-r .......   Passed    0.44 sec
      Start 10: test-tokenizer-0-qwen2
10/22 Test #10: test-tokenizer-0-qwen2 ...........   Passed    0.23 sec
      Start 11: test-tokenizer-1-llama-spm
11/22 Test #11: test-tokenizer-1-llama-spm .......   Passed    0.19 sec
      Start 12: test-quantize-fns
12/22 Test #12: test-quantize-fns ................   Passed   12.48 sec
      Start 13: test-quantize-perf
13/22 Test #13: test-quantize-perf ...............   Passed    3.51 sec
      Start 14: test-sampling
14/22 Test #14: test-sampling ....................   Passed    0.03 sec
      Start 15: test-chat-template
15/22 Test #15: test-chat-template ...............   Passed    0.03 sec
      Start 16: test-grammar-parser
16/22 Test #16: test-grammar-parser ..............   Passed    0.03 sec
      Start 17: test-llama-grammar
17/22 Test #17: test-llama-grammar ...............   Passed    0.03 sec
      Start 18: test-grammar-integration
18/22 Test #18: test-grammar-integration .........   Passed    0.03 sec
      Start 19: test-grad0
19/22 Test #19: test-grad0 .......................   Passed    0.54 sec
      Start 20: test-backend-ops
20/22 Test #20: test-backend-ops .................Subprocess aborted***Exception:  23.69 sec
ggml_sycl_init: GGML_SYCL_FORCE_MMQ:   no
ggml_sycl_init: SYCL_USE_XMX: yes
ggml_sycl_init: found 1 SYCL devices:
[SYCL] call ggml_check_sycl
ggml_check_sycl: GGML_SYCL_DEBUG: 0
ggml_check_sycl: GGML_SYCL_F16: yes
found 1 SYCL devices:
|  |                   |                                       |       |Max    |        |Max  |Global |                     |
|  |                   |                                       |       |compute|Max work|sub  |mem    |                     |
|ID|        Device Type|                                   Name|Version|units  |group   |group|size   |       Driver version|
|--|-------------------|---------------------------------------|-------|-------|--------|-----|-------|---------------------|
| 0| [level_zero:gpu:0]|                 Intel UHD Graphics 730|   12.2|     32|     512|   32| 15055M|         1.3.29735+27|
Testing 2 backends

Backend 1/2 (CPU)
  Skipping CPU backend
Backend 2/2 (SYCL0)
  Backend name: SYCL0
  ABS(type=f32,ne_a=[128,10,10,10],v=0): not supported [SYCL0] 
  ABS(type=f32,ne_a=[7,13,19,23],v=0): not supported [SYCL0] 
  SGN(type=f32,ne_a=[128,10,10,10],v=0): not supported [SYCL0] 
  SGN(type=f32,ne_a=[7,13,19,23],v=0): not supported [SYCL0] 
  NEG(type=f32,ne_a=[128,10,10,10],v=0): not supported [SYCL0] 
  NEG(type=f32,ne_a=[7,13,19,23],v=0): not supported [SYCL0] 
  STEP(type=f32,ne_a=[128,10,10,10],v=0): not supported [SYCL0] 
  STEP(type=f32,ne_a=[7,13,19,23],v=0): not supported [SYCL0] 
  TANH(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  TANH(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  ELU(type=f32,ne_a=[128,10,10,10],v=0): not supported [SYCL0] 
  ELU(type=f32,ne_a=[7,13,19,23],v=0): not supported [SYCL0] 
  RELU(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  RELU(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  SIGMOID(type=f32,ne_a=[128,10,10,10],v=0): not supported [SYCL0] 
  SIGMOID(type=f32,ne_a=[7,13,19,23],v=0): not supported [SYCL0] 
  GELU(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  GELU(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  GELU_QUICK(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  GELU_QUICK(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  SILU(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  SILU(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  HARDSWISH(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  HARDSWISH(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  HARDSIGMOID(type=f32,ne_a=[128,10,10,10],v=0): [1;32mOK[0m
  HARDSIGMOID(type=f32,ne_a=[7,13,19,23],v=0): [1;32mOK[0m
  ABS(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  ABS(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  SGN(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  SGN(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  NEG(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  NEG(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  STEP(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  STEP(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  TANH(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  TANH(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  ELU(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  ELU(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  RELU(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  RELU(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  SIGMOID(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  SIGMOID(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  GELU(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  GELU(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  GELU_QUICK(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  GELU_QUICK(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  SILU(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  SILU(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  HARDSWISH(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  HARDSWISH(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  HARDSIGMOID(type=f32,ne_a=[128,10,10,10],v=1): not supported [SYCL0] 
  HARDSIGMOID(type=f32,ne_a=[7,13,19,23],v=1): not supported [SYCL0] 
  GET_ROWS(type=f32,n=1,m=8,r=2,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=f32,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=f32,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=f32,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=f32,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=f16,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=f16,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=f16,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=f16,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=bf16,n=256,m=5,r=4,b=1,v=0): not supported [SYCL0] 
  GET_ROWS(type=bf16,n=256,m=5,r=4,b=1,v=1): not supported [SYCL0] 
  GET_ROWS(type=bf16,n=256,m=5,r=4,b=7,v=0): not supported [SYCL0] 
  GET_ROWS(type=bf16,n=256,m=5,r=4,b=7,v=1): not supported [SYCL0] 
  GET_ROWS(type=q4_0,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=q4_0,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=q4_0,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=q4_0,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=q4_1,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=q4_1,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=q4_1,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=q4_1,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=q5_0,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=q5_0,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=q5_0,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=q5_0,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=q5_1,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=q5_1,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=q5_1,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=q5_1,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=q8_0,n=256,m=5,r=4,b=1,v=0): [1;32mOK[0m
  GET_ROWS(type=q8_0,n=256,m=5,r=4,b=1,v=1): [1;32mOK[0m
  GET_ROWS(type=q8_0,n=256,m=5,r=4,b=7,v=0): [1;32mOK[0m
  GET_ROWS(type=q8_0,n=256,m=5,r=4,b=7,v=1): [1;32mOK[0m
  GET_ROWS(type=q2_K,n=256,m=5,r=4,b=1,v=0): not supported [SYCL0] 
  GET_ROWS(type=q2_K,n=256,m=5,r=4,b=1,v=1): not supported [SYCL0] 
  GET_ROWS(type=q2_K,n=256,m=5,r=4,b=7,v=0): not supported [SYCL0] 
  GET_ROWS(type=q2_K,n=256,m=5,r=4,b=7,v=1): not supported [SYCL0] 
  GET_ROWS(type=q3_K,n=256,m=5,r=4,b=1,v=0): not supported [SYCL0] 
  GET_ROWS(type=q3_K,n=256,m=5,r=4,b=1,v=1): not supported [SYCL0] 
  GET_ROWS(type=q3_K,n=256,m=5,r=4,b=7,v=0): not supported [SYCL0] 
